,subject,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138
2792,1741.0,0.0,3.0,0.0,0.21900827,0.016528925,0.3553719,0.049586777,0.49173555,0.09917355,0.61570245,0.17768595,0.7231405,0.29338843,0.8057851,0.42561984,0.8595041,0.5495868,0.90082645,0.6570248,0.90082645,0.74380165,0.8595041,0.8140496,0.7768595,0.88842976,0.69008267,0.9504132,0.59917355,0.9876033,0.49173555,1.0,0.37603307,1.0,0.2644628,0.9917355,0.15289256,0.22727273,0.13636364,0.30578512,0.09917355,0.3966942,0.08264463,0.4876033,0.08677686,0.5785124,0.11157025,0.73140496,0.0785124,0.7933884,0.037190083,0.8595041,0.008264462,0.92561984,0.0,0.96694213,0.037190083,0.6570248,0.20661157,0.6694215,0.28512397,0.69008267,0.35950413,0.7066116,0.43801653,0.58677685,0.5123967,0.6446281,0.5165289,0.6983471,0.5165289,0.73966944,0.49586776,0.7768595,0.4752066,0.3264463,0.23140496,0.39256197,0.20247933,0.45867768,0.19421488,0.5041322,0.23966943,0.45454547,0.2520661,0.39256197,0.2520661,0.76033056,0.20247933,0.80991733,0.1446281,0.8719008,0.12809917,0.91322315,0.15289256,0.88429755,0.18595041,0.8264463,0.1983471,0.45454547,0.6404959,0.55785125,0.61157024,0.6487603,0.58264464,0.69008267,0.58264464,0.72727275,0.5661157,0.7768595,0.57024795,0.822314,0.57438016,0.78099173,0.6487603,0.7355372,0.69008267,0.6942149,0.7107438,0.6446281,0.71487606,0.553719,0.6983471,0.48347107,0.6404959,0.6487603,0.61570245,0.6942149,0.607438,0.73140496,0.59917355,0.79752064,0.58677685,0.73140496,0.6363636,0.69008267,0.6528926,0.6446281,0.661157
2802,1751.0,0.0,4.0,0.0,0.22866894,0.023890786,0.35494882,0.04778157,0.47440273,0.07167236,0.59726965,0.11945392,0.70989764,0.19453925,0.8020478,0.29692832,0.8737201,0.4095563,0.93174064,0.5324232,0.94880545,0.6552901,0.91808873,0.75767916,0.84641635,0.85324234,0.76450515,0.9215017,0.665529,0.9590444,0.54948807,0.9761092,0.42320818,0.9931741,0.29692832,1.0,0.16382253,0.06484642,0.15017065,0.11604095,0.081911266,0.20136519,0.04778157,0.29351535,0.04778157,0.3890785,0.06484642,0.54266214,0.044368602,0.63822526,0.010238908,0.74061435,0.0,0.83617747,0.023890786,0.90784985,0.085324235,0.4778157,0.1569966,0.48122868,0.23549488,0.48464164,0.3139932,0.4880546,0.3993174,0.40273038,0.4641638,0.44709897,0.47440273,0.49829352,0.48122868,0.5460751,0.4641638,0.59385663,0.45051193,0.18088737,0.21843003,0.23549488,0.19453925,0.29351535,0.18430035,0.35153583,0.20819113,0.29351535,0.21843003,0.23890784,0.22525597,0.62457335,0.18430035,0.6757679,0.15358362,0.7337884,0.15017065,0.7883959,0.17064847,0.7372014,0.18430035,0.6825939,0.18771331,0.2901024,0.60750854,0.3686007,0.58361775,0.44709897,0.57337886,0.50511944,0.5802048,0.5631399,0.5665529,0.6450512,0.5699659,0.7372014,0.5767918,0.6552901,0.6552901,0.5767918,0.69283277,0.5153584,0.70307165,0.45392492,0.6996587,0.37201366,0.6757679,0.3139932,0.6109215,0.45051193,0.6006826,0.5085324,0.6040956,0.5665529,0.5904437,0.70989764,0.58361775,0.5699659,0.6518771,0.51194537,0.66211605,0.45051193,0.6587031
2814,1763.0,0.0,4.0,0.0,0.12888889,0.022222223,0.25777778,0.057777777,0.38666666,0.10222222,0.50222224,0.16,0.60444444,0.24,0.69777775,0.3422222,0.7688889,0.4488889,0.82666665,0.5555556,0.83555555,0.6533333,0.81777775,0.74666667,0.75555557,0.83555555,0.6755555,0.9111111,0.5777778,0.95555556,0.46666667,0.9777778,0.34666666,0.9955556,0.21777777,1.0,0.093333334,0.12444445,0.08,0.2,0.031111112,0.2888889,0.013333334,0.38666666,0.017777778,0.47555557,0.035555556,0.62666667,0.031111112,0.70666665,0.008888889,0.7911111,0.0,0.8666667,0.008888889,0.9288889,0.053333335,0.5555556,0.13333334,0.56,0.2,0.5644444,0.2711111,0.5688889,0.3422222,0.4888889,0.41333333,0.5288889,0.41777778,0.5688889,0.42222223,0.60444444,0.41333333,0.64,0.40444446,0.25333333,0.13777778,0.31111112,0.11111111,0.37333333,0.10666667,0.42222223,0.14666666,0.36888888,0.16444445,0.30666667,0.16444445,0.6666667,0.13777778,0.70666665,0.09777778,0.7688889,0.093333334,0.81777775,0.12,0.7733333,0.14666666,0.71555555,0.15111111,0.42222223,0.5733333,0.47111112,0.5288889,0.5288889,0.4977778,0.5733333,0.50666666,0.60888886,0.49333334,0.6533333,0.51555556,0.6844444,0.5644444,0.6533333,0.60444444,0.60888886,0.63555557,0.5688889,0.64444447,0.52444446,0.64444447,0.46666667,0.62666667,0.45333335,0.5733333,0.5288889,0.5422222,0.5688889,0.5466667,0.60888886,0.5377778,0.6577778,0.56,0.60888886,0.5688889,0.5688889,0.5777778,0.5288889,0.5777778
2834,1779.0,0.0,5.0,0.0,0.125,0.016666668,0.25833333,0.041666668,0.38333333,0.075,0.5083333,0.125,0.625,0.20833333,0.71666664,0.3,0.8,0.4,0.875,0.51666665,0.89166665,0.64166665,0.8666667,0.7416667,0.775,0.8333333,0.69166666,0.90833336,0.575,0.95,0.45833334,0.975,0.31666666,0.9916667,0.175,1.0,0.041666668,0.05,0.09166667,0.125,0.041666668,0.20833333,0.041666668,0.3,0.05,0.38333333,0.083333336,0.525,0.075,0.6166667,0.033333335,0.7,0.008333334,0.8,0.0,0.89166665,0.033333335,0.45833334,0.15833333,0.45833334,0.24166666,0.46666667,0.33333334,0.46666667,0.41666666,0.375,0.45833334,0.425,0.475,0.48333332,0.49166667,0.53333336,0.46666667,0.59166664,0.44166666,0.15833333,0.175,0.20833333,0.14166667,0.28333333,0.14166667,0.33333334,0.18333334,0.275,0.2,0.20833333,0.2,0.6,0.16666667,0.65,0.108333334,0.725,0.1,0.78333336,0.125,0.73333335,0.15833333,0.6666667,0.175,0.275,0.575,0.35,0.55833334,0.43333334,0.55,0.49166667,0.55833334,0.55833334,0.5416667,0.65,0.53333336,0.75,0.525,0.65833336,0.64166665,0.575,0.7,0.5083333,0.7083333,0.44166666,0.7083333,0.35833332,0.6666667,0.3,0.5833333,0.43333334,0.5833333,0.5,0.5833333,0.55833334,0.575,0.71666664,0.5416667,0.56666666,0.64166665,0.5,0.65,0.44166666,0.64166665
2846,1791.0,0.0,5.0,0.0,0.12025317,0.012658228,0.25316456,0.03164557,0.37974682,0.056962024,0.5,0.10759494,0.613924,0.20253165,0.70886075,0.3164557,0.7848101,0.43037975,0.84810126,0.5506329,0.8670886,0.65822786,0.835443,0.7531645,0.7531645,0.84177214,0.6708861,0.9177215,0.5822785,0.96202534,0.48101267,0.98101264,0.36708862,0.9936709,0.25316456,1.0,0.1329114,0.10759494,0.06329114,0.18987341,0.006329114,0.29113925,0.0,0.38607594,0.01898734,0.47468355,0.06329114,0.6075949,0.056962024,0.6962025,0.012658228,0.79113925,0.0,0.886076,0.012658228,0.9493671,0.07594936,0.5443038,0.15189873,0.5443038,0.24050634,0.5506329,0.32911393,0.5506329,0.4177215,0.443038,0.4620253,0.49367088,0.46835443,0.5506329,0.48734176,0.60126585,0.46835443,0.65189874,0.44936708,0.2278481,0.15189873,0.29113925,0.12025317,0.3607595,0.12658228,0.4113924,0.17721519,0.35443038,0.18354431,0.28481013,0.17721519,0.664557,0.16455697,0.7151899,0.12025317,0.778481,0.11392405,0.835443,0.1392405,0.7848101,0.16455697,0.721519,0.17088607,0.30379745,0.5506329,0.4050633,0.5506329,0.49367088,0.5443038,0.5506329,0.5506329,0.6075949,0.53797466,0.6898734,0.53797466,0.7721519,0.5253165,0.6962025,0.62025315,0.62025315,0.6708861,0.556962,0.6835443,0.49367088,0.6772152,0.4050633,0.6455696,0.33544305,0.56329113,0.49367088,0.5822785,0.556962,0.5886076,0.613924,0.5759494,0.73417723,0.5443038,0.613924,0.613924,0.556962,0.62658226,0.49367088,0.62658226
2858,1803.0,0.0,5.0,0.0,0.28,0.0,0.39,0.01,0.49,0.03,0.59,0.06,0.7,0.12,0.78,0.2,0.85,0.3,0.91,0.4,0.93,0.52,0.92,0.66,0.9,0.78,0.85,0.89,0.77,0.96,0.66,0.99,0.54,1.0,0.4,1.0,0.27,0.03,0.14,0.06,0.06,0.12,0.03,0.2,0.03,0.27,0.06,0.46,0.05,0.56,0.01,0.66,0.0,0.77,0.03,0.85,0.1,0.37,0.16,0.36,0.22,0.36,0.28,0.35,0.34,0.27,0.43,0.32,0.44,0.38,0.45,0.44,0.43,0.5,0.42,0.11,0.22,0.16,0.19,0.22,0.18,0.27,0.21,0.22,0.22,0.16,0.23,0.54,0.2,0.6,0.16,0.66,0.16,0.72,0.19,0.66,0.2,0.6,0.2,0.2,0.61,0.26,0.56,0.33,0.53,0.38,0.53,0.44,0.52,0.53,0.55,0.64,0.59,0.54,0.67,0.45,0.69,0.39,0.7,0.34,0.7,0.27,0.67,0.23,0.62,0.33,0.59,0.38,0.58,0.44,0.58,0.61,0.6,0.45,0.63,0.39,0.63,0.33,0.63
2870,1815.0,0.0,5.0,0.0,0.20422535,0.0070422534,0.32394367,0.02112676,0.44366196,0.049295776,0.5633803,0.09859155,0.6760563,0.17605634,0.76760566,0.28169015,0.8309859,0.3943662,0.8873239,0.52112675,0.90140843,0.64788735,0.8802817,0.76760566,0.8239437,0.8802817,0.7394366,0.9507042,0.62676054,0.9929578,0.49295774,1.0,0.35915494,1.0,0.22535211,0.9859155,0.09154929,0.07746479,0.1056338,0.13380282,0.049295776,0.2112676,0.03521127,0.29577464,0.049295776,0.37323943,0.07042254,0.49295774,0.06338028,0.57746476,0.02112676,0.6690141,0.0,0.7605634,0.0,0.8450704,0.04225352,0.44366196,0.15492958,0.45070422,0.22535211,0.45774648,0.29577464,0.46478873,0.36619717,0.3802817,0.43661973,0.42957747,0.45070422,0.47887325,0.45774648,0.52816904,0.43661973,0.57746476,0.4225352,0.18309858,0.18309858,0.22535211,0.16901408,0.2746479,0.16901408,0.3309859,0.18309858,0.2746479,0.1971831,0.22535211,0.1971831,0.57746476,0.16197184,0.62676054,0.14084508,0.6760563,0.12676056,0.73239434,0.13380282,0.6830986,0.15492958,0.63380283,0.16197184,0.30985916,0.57746476,0.3802817,0.5422535,0.44366196,0.52816904,0.49295774,0.53521127,0.5422535,0.5140845,0.6056338,0.52112675,0.6830986,0.5422535,0.6197183,0.5915493,0.556338,0.62676054,0.5070422,0.63380283,0.45070422,0.63380283,0.38732395,0.6197183,0.33802816,0.57746476,0.44366196,0.5633803,0.5,0.57042253,0.5492958,0.556338,0.6549296,0.5422535,0.5492958,0.5633803,0.5,0.57746476,0.45070422,0.57746476
2882,1827.0,0.0,8.0,0.0,0.19591837,0.0,0.32244897,0.01632653,0.4489796,0.04897959,0.56734693,0.09795918,0.67346936,0.16734694,0.7673469,0.24489796,0.85714287,0.33877552,0.93061227,0.4489796,0.9591837,0.5714286,0.93877554,0.6938776,0.8816326,0.79591835,0.79591835,0.8816326,0.6857143,0.93877554,0.56734693,0.9714286,0.43265307,0.9918367,0.2897959,1.0,0.14285715,0.036734693,0.07755102,0.093877554,0.028571429,0.1755102,0.01632653,0.26122448,0.024489796,0.33877552,0.053061225,0.49387756,0.04897959,0.5795918,0.012244898,0.67755103,0.0,0.7755102,0.008163265,0.85714287,0.053061225,0.42040816,0.16734694,0.41632652,0.26530612,0.41632652,0.3632653,0.4122449,0.45714286,0.34285715,0.51836735,0.38367346,0.53061223,0.4244898,0.54285717,0.47346938,0.53061223,0.52244896,0.51428574,0.13061224,0.18367347,0.18367347,0.15102041,0.2489796,0.15918367,0.30204082,0.20408164,0.24081632,0.2122449,0.17959183,0.20816326,0.5755102,0.2,0.6244898,0.15102041,0.6857143,0.14285715,0.75102043,0.17142858,0.6938776,0.2,0.62857145,0.20408164,0.25306123,0.62857145,0.32244897,0.6204082,0.39183673,0.60816324,0.4408163,0.6204082,0.48979592,0.6122449,0.56734693,0.6204082,0.6571429,0.6204082,0.5714286,0.7020408,0.49387756,0.7387755,0.4408163,0.74693877,0.3877551,0.7346939,0.32244897,0.6979592,0.2857143,0.64081633,0.3877551,0.6612245,0.4408163,0.66938776,0.48979592,0.6612245,0.63265306,0.62857145,0.48979592,0.66938776,0.4408163,0.67346936,0.3877551,0.66530615
303,28.0,-1.0,1.0,0.0,0.045161292,0.009677419,0.17096774,0.025806451,0.29354838,0.045161292,0.40967742,0.090322584,0.516129,0.16774194,0.6,0.27096775,0.66129035,0.37096775,0.7096774,0.47741935,0.7290323,0.58387095,0.716129,0.6935484,0.67741936,0.8032258,0.62580645,0.89032257,0.5451613,0.9419355,0.43870968,0.9645161,0.32258064,0.983871,0.2,1.0,0.07096774,0.09677419,0.025806451,0.17096774,0.0,0.2580645,0.0,0.3419355,0.019354839,0.42580646,0.048387095,0.58709675,0.051612902,0.66774195,0.032258064,0.7548387,0.019354839,0.83870965,0.025806451,0.90645164,0.061290324,0.5,0.14193548,0.4935484,0.2032258,0.4903226,0.26451612,0.4870968,0.32903227,0.4064516,0.38387096,0.44516128,0.3935484,0.4870968,0.4,0.5322581,0.3967742,0.57419354,0.39032257,0.20645161,0.13870968,0.26451612,0.14193548,0.31935483,0.14193548,0.37096775,0.15161291,0.31612903,0.16451614,0.2580645,0.16129032,0.62580645,0.16451614,0.68064517,0.15806451,0.7354839,0.16451614,0.7967742,0.16451614,0.7354839,0.18387097,0.67741936,0.18387097,0.3419355,0.5225806,0.3935484,0.4903226,0.44516128,0.47419354,0.48387095,0.48387095,0.5193548,0.47741935,0.57419354,0.4967742,0.62903225,0.52903223,0.57419354,0.57096773,0.5193548,0.58387095,0.48064515,0.58709675,0.44193548,0.58064514,0.38709676,0.5645161,0.37096775,0.5193548,0.44516128,0.5032258,0.48064515,0.5096774,0.5193548,0.5064516,0.6,0.5258064,0.5193548,0.52903223,0.48387095,0.5322581,0.44516128,0.5258064
304,28.0,-1.0,1.0,0.0,0.049079753,0.012269938,0.17484662,0.027607363,0.3006135,0.05214724,0.4202454,0.10122699,0.5245399,0.18404908,0.61349696,0.2760736,0.6809816,0.35889572,0.74539876,0.44785276,0.77300614,0.5460123,0.76073617,0.65030676,0.71472394,0.76380366,0.6625767,0.8619632,0.5797546,0.9263804,0.46932516,0.9570552,0.34355828,0.9815951,0.21165644,1.0,0.07055215,0.07055215,0.03374233,0.13190185,0.0,0.21779141,0.0030674846,0.297546,0.027607363,0.37116563,0.061349694,0.5398773,0.064417176,0.6257669,0.0398773,0.71779144,0.027607363,0.80674845,0.03374233,0.8742331,0.073619634,0.45092025,0.16564417,0.44478527,0.22699386,0.4386503,0.2852761,0.43558282,0.34969324,0.36809817,0.40797547,0.40184048,0.41411042,0.4417178,0.4202454,0.4815951,0.4202454,0.5245399,0.41717792,0.17484662,0.1595092,0.23312883,0.16564417,0.28834355,0.16564417,0.33742332,0.17791411,0.2852761,0.19325154,0.22699386,0.19018404,0.5858896,0.19018404,0.6411043,0.18711656,0.6993865,0.19325154,0.76073617,0.19325154,0.6993865,0.21779141,0.6380368,0.21472393,0.32515338,0.5521472,0.36503068,0.5214724,0.41411042,0.5,0.44478527,0.5122699,0.4815951,0.5030675,0.5368098,0.5276074,0.59202456,0.5674847,0.5398773,0.63496935,0.4815951,0.6564417,0.44478527,0.6564417,0.41104296,0.65030676,0.35889572,0.6226994,0.34969324,0.5521472,0.41411042,0.5306749,0.44478527,0.5337423,0.4785276,0.5306749,0.5613497,0.5613497,0.4815951,0.595092,0.44785276,0.595092,0.41411042,0.5889571
305,28.0,-1.0,1.0,0.0030395137,0.21884498,0.0,0.32826748,0.009118541,0.44072947,0.018237082,0.550152,0.045592707,0.65349543,0.10638298,0.7325228,0.19452888,0.78723407,0.28267476,0.83282673,0.3799392,0.85106385,0.49544072,0.8480243,0.6200608,0.82370824,0.7446808,0.78723407,0.83890575,0.72644377,0.9027356,0.63221884,0.94224924,0.51975685,0.9726444,0.4012158,1.0,0.27355623,0.045592707,0.079027355,0.0881459,0.021276595,0.16413374,0.0,0.2431611,0.009118541,0.31610942,0.039513677,0.48024315,0.04863222,0.5714286,0.027355623,0.674772,0.030395137,0.7659575,0.0668693,0.83282673,0.1337386,0.3799392,0.16717325,0.36778116,0.22492401,0.3556231,0.28267476,0.34346506,0.34042552,0.2887538,0.43161094,0.31914893,0.43768996,0.3525836,0.44072947,0.39209726,0.44072947,0.43161094,0.44072947,0.13069908,0.17325228,0.1762918,0.12158055,0.2431611,0.12462006,0.2887538,0.19756839,0.23404256,0.20668693,0.16717325,0.2006079,0.52887535,0.20972644,0.58358663,0.14589666,0.65653497,0.14893617,0.7112462,0.20668693,0.65653497,0.22796352,0.58358663,0.22492401,0.24012157,0.63221884,0.2674772,0.5531915,0.31610942,0.5167173,0.34954408,0.5258359,0.3799392,0.51975685,0.44072947,0.5653495,0.4924012,0.6413374,0.43768996,0.67173254,0.3768997,0.68085104,0.34650457,0.68085104,0.3100304,0.67781156,0.2674772,0.66565347,0.26443768,0.6200608,0.31610942,0.5653495,0.34954408,0.5653495,0.3799392,0.56838906,0.4620061,0.62917936,0.3768997,0.6200608,0.34650457,0.61702126,0.31610942,0.61702126
306,28.0,-1.0,1.0,0.014527845,0.27118644,0.004842615,0.37046006,0.0,0.46973366,0.00968523,0.5786925,0.041162226,0.68765134,0.10169491,0.7723971,0.18886198,0.8353511,0.27845037,0.88861984,0.3849879,0.9128329,0.50605327,0.9007264,0.6319613,0.8668281,0.76755446,0.8305085,0.8765133,0.76513314,0.9467312,0.6682809,0.98062956,0.5496368,0.99515736,0.43099272,1.0,0.30266345,0.026634382,0.12832929,0.055690072,0.05811138,0.12590799,0.016949153,0.21307506,0.0072639226,0.2929782,0.02905569,0.4527845,0.02905569,0.5496368,0.0,0.65617436,0.0072639226,0.7530266,0.050847456,0.82808715,0.12106538,0.36319613,0.15254237,0.3535109,0.20096852,0.34140435,0.24697337,0.33171913,0.30024213,0.27602905,0.42857143,0.31234866,0.43099272,0.3510896,0.43583536,0.39951575,0.43099272,0.4527845,0.4261501,0.104116224,0.19612591,0.15012106,0.15012106,0.21307506,0.14527845,0.26876512,0.19612591,0.21065375,0.20823245,0.15012106,0.21065375,0.53268766,0.1937046,0.59079903,0.14043583,0.6585956,0.14285715,0.72154963,0.18886198,0.6585956,0.20581114,0.59079903,0.20338982,0.22033899,0.6150121,0.26150122,0.55690074,0.3196126,0.52300245,0.3559322,0.53268766,0.3898305,0.5205811,0.46731234,0.55690074,0.5520581,0.61985475,0.46973366,0.6585956,0.39709443,0.6731235,0.35835353,0.6755448,0.3196126,0.6731235,0.26634383,0.65617436,0.24939467,0.6077482,0.3220339,0.5786925,0.3559322,0.5786925,0.39225182,0.5762712,0.5157385,0.6101695,0.3946731,0.6101695,0.36077482,0.6125908,0.3220339,0.6101695
307,28.0,-1.0,2.0,0.0,0.16771488,0.023060797,0.3081761,0.046121594,0.44025156,0.0754717,0.5681342,0.12578617,0.6834382,0.20754717,0.7777778,0.30398324,0.8490566,0.41090146,0.9014675,0.5199161,0.9161426,0.6247379,0.8930818,0.7190776,0.8322851,0.8071279,0.7589099,0.8805031,0.6645702,0.9287212,0.5534591,0.9580713,0.4255765,0.9811321,0.2976939,1.0,0.15932915,0.077568136,0.1048218,0.13836478,0.033542976,0.2327044,0.002096436,0.3375262,0.004192872,0.42767295,0.033542976,0.5932914,0.027253669,0.6792453,0.0,0.7777778,0.0,0.8658281,0.027253669,0.9203354,0.094339624,0.509434,0.15932915,0.5115304,0.2327044,0.5136268,0.30398324,0.5178197,0.3773585,0.4171908,0.4716981,0.46750525,0.4779874,0.5157233,0.48427674,0.5639413,0.475891,0.6100629,0.46331236,0.17190775,0.16771488,0.23060797,0.11949685,0.30398324,0.11949685,0.36268345,0.1802935,0.29979035,0.19287212,0.2264151,0.19287212,0.6415094,0.17819707,0.6960168,0.11320755,0.769392,0.11320755,0.8280922,0.15932915,0.7777778,0.1865828,0.7044025,0.18867925,0.36268345,0.6477987,0.41509435,0.5870021,0.475891,0.5555556,0.5157233,0.5660377,0.557652,0.5534591,0.6205451,0.5828092,0.6708595,0.6373166,0.6226415,0.6960168,0.5639413,0.7253669,0.5178197,0.7316562,0.47379455,0.7295597,0.41509435,0.7044025,0.39413,0.639413,0.475891,0.6037736,0.5157233,0.60587,0.5597484,0.6016771,0.639413,0.6310273,0.5597484,0.6540881,0.5178197,0.6603774,0.475891,0.6561845
308,28.0,-1.0,2.0,0.0,0.19572954,0.024911031,0.33451957,0.0569395,0.46085408,0.09608541,0.5818505,0.15124555,0.6939502,0.22953737,0.7882562,0.32740214,0.8558719,0.43238434,0.90925264,0.5391459,0.92704624,0.64234877,0.9039146,0.7419929,0.8451957,0.83451957,0.76868325,0.90213525,0.66548043,0.93950176,0.5480427,0.96263343,0.4217082,0.9839858,0.2935943,1.0,0.15658364,0.076512456,0.115658365,0.13345195,0.048042703,0.22241993,0.014234875,0.3202847,0.010676157,0.40925267,0.03202847,0.61209965,0.03024911,0.6939502,0.0017793594,0.78647685,0.0,0.87366545,0.026690392,0.930605,0.09252669,0.50889677,0.17259787,0.5142349,0.2508897,0.519573,0.32562277,0.52491105,0.4039146,0.42704627,0.48754448,0.47686833,0.49466193,0.52313167,0.49822065,0.5676157,0.4911032,0.61209965,0.48042706,0.17615658,0.1975089,0.23487544,0.16192171,0.30604982,0.16014235,0.36476868,0.2064057,0.30427048,0.22241993,0.23309608,0.2241993,0.6441281,0.20106761,0.69928825,0.15124555,0.77046263,0.14946619,0.8291815,0.18149467,0.7775801,0.21174377,0.7081851,0.2153025,0.38790035,0.6797153,0.43238434,0.6192171,0.48754448,0.5836299,0.52669036,0.59430605,0.569395,0.58007115,0.62811387,0.613879,0.6708185,0.66903913,0.63345194,0.7366548,0.58007115,0.76512456,0.5320285,0.77046263,0.4911032,0.76868325,0.4341637,0.74911034,0.4217082,0.6725979,0.48754448,0.62989324,0.52669036,0.62989324,0.569395,0.62633455,0.6370107,0.6619217,0.57295376,0.6868327,0.5302491,0.69572955,0.4911032,0.6921708
309,28.0,-1.0,3.0,0.0,0.21825963,0.0114122685,0.34664765,0.029957203,0.4721826,0.054208275,0.6005706,0.10699002,0.7132668,0.19686162,0.80171186,0.3152639,0.87018543,0.43651927,0.91726106,0.5620542,0.93437946,0.6804565,0.91155493,0.77746075,0.8516405,0.86162627,0.7703281,0.9229672,0.6718973,0.9600571,0.5606277,0.9814551,0.4436519,0.9957204,0.32239658,1.0,0.20542082,0.09272468,0.09272468,0.15834522,0.025677603,0.25392297,0.0,0.35520685,0.0114122685,0.45363766,0.03994294,0.639087,0.044222537,0.72467905,0.015691869,0.81740373,0.0057061343,0.9029957,0.027104137,0.9586305,0.09129815,0.55064195,0.13694721,0.553495,0.20542082,0.55492157,0.27104136,0.5577746,0.34236804,0.44650498,0.4422254,0.5007133,0.44935805,0.553495,0.45791727,0.60342366,0.4507846,0.6547789,0.4422254,0.19686162,0.15977176,0.25677603,0.122681886,0.32524964,0.122681886,0.39229673,0.17118402,0.32382312,0.1783167,0.25392297,0.1783167,0.68188304,0.17261055,0.74037087,0.12410842,0.8088445,0.12553495,0.8659058,0.16262482,0.810271,0.1825963,0.74179745,0.18116976,0.33951497,0.5834522,0.41512126,0.54636234,0.49215406,0.52639085,0.54636234,0.5420827,0.5948645,0.532097,0.6676177,0.5577746,0.7446505,0.5948645,0.6676177,0.64336663,0.596291,0.66476464,0.54636234,0.66619116,0.489301,0.6590585,0.41512126,0.6305278,0.37089872,0.58487874,0.49072754,0.5734665,0.5449358,0.5805991,0.5948645,0.5791726,0.7118402,0.59343797,0.5948645,0.5991441,0.5449358,0.60342366,0.49072754,0.5948645
310,28.0,-1.0,3.0,0.0,0.08995327,0.0023364485,0.2254673,0.023364486,0.36214954,0.049065422,0.49532712,0.08761682,0.62383175,0.15186916,0.7383177,0.23598132,0.8259346,0.33294392,0.885514,0.44976637,0.9053738,0.56892526,0.8901869,0.67990655,0.83878505,0.7757009,0.7616823,0.85397196,0.66121495,0.90654206,0.5432243,0.9462617,0.41705608,0.9813084,0.28621495,1.0,0.14719626,0.042056076,0.045560747,0.11098131,0.0,0.20093457,0.0011682243,0.28738317,0.028037382,0.37266356,0.060747664,0.5771028,0.07593458,0.6693925,0.05140187,0.76635516,0.039719626,0.8609813,0.05373832,0.93341124,0.10514019,0.46378505,0.15654206,0.45443925,0.23948598,0.44626167,0.32126167,0.43808413,0.40654206,0.34696263,0.48014018,0.3936916,0.49182242,0.44392523,0.5035047,0.49415886,0.49532712,0.54672897,0.48598132,0.1296729,0.125,0.19158879,0.094626166,0.26285046,0.10514019,0.317757,0.16471963,0.25116822,0.16705607,0.17873831,0.1588785,0.62266356,0.18457943,0.67990655,0.13084112,0.7535047,0.13317756,0.81542057,0.17056075,0.7581776,0.19626169,0.68457943,0.19626169,0.28504673,0.6320093,0.3504673,0.60747665,0.4088785,0.5864486,0.44976637,0.6016355,0.49182242,0.5876168,0.5525701,0.60747665,0.6285047,0.6296729,0.5537383,0.6682243,0.49299064,0.69042057,0.44859812,0.69509345,0.40420562,0.692757,0.34929907,0.67640185,0.31191587,0.635514,0.40771028,0.62616825,0.44976637,0.63084114,0.49299064,0.625,0.59696263,0.6320093,0.49182242,0.6285047,0.44859812,0.6366823,0.40654206,0.6296729
311,28.0,-1.0,3.0,0.0,0.1830635,0.00249066,0.30136988,0.01743462,0.42216688,0.03486924,0.5404732,0.06600249,0.6562889,0.124533,0.75716066,0.20797011,0.8381071,0.30510587,0.8929016,0.42216688,0.91531754,0.55043584,0.9053549,0.6724782,0.867995,0.78206724,0.8069739,0.86052305,0.7198008,0.9128269,0.60896635,0.9514321,0.49190536,0.9825654,0.366127,1.0,0.23412204,0.02241594,0.06600249,0.08094645,0.01120797,0.1656289,0.0,0.25155666,0.01867995,0.33499378,0.05105853,0.5305106,0.06102117,0.6276463,0.03237858,0.7297634,0.0249066,0.8256538,0.04856787,0.89912826,0.11083437,0.42092153,0.15068494,0.41344956,0.22291407,0.40473226,0.2938979,0.3947696,0.36861768,0.31631383,0.46575344,0.3599004,0.47571605,0.40597758,0.48443338,0.4557908,0.47945204,0.50934,0.47447073,0.11332503,0.15193026,0.17185554,0.11706102,0.24159402,0.12204234,0.2988792,0.17559153,0.23287672,0.18430884,0.1618929,0.18057285,0.5865504,0.19053549,0.6525529,0.14445828,0.72478205,0.14819427,0.78580326,0.18804483,0.72478205,0.20921545,0.6513076,0.20547946,0.25031134,0.6425903,0.31008717,0.5965131,0.36737236,0.5691158,0.41095892,0.5840598,0.4557908,0.57036114,0.5230386,0.60024905,0.59900373,0.64881694,0.52179325,0.6712329,0.4557908,0.6824408,0.40971357,0.6836862,0.36363637,0.6811955,0.31008717,0.6724782,0.2777086,0.63760895,0.36737236,0.6164383,0.41095892,0.62141967,0.4557908,0.6176837,0.5678705,0.6425903,0.45454547,0.62017435,0.41095892,0.6239103,0.366127,0.62017435
